date,iso,country,geoName,geoCode,coronavirus,covid,dry cough,fever,shortness of breath,face mask
2020-02-05,FR,France,Limousin,FR-L,2,0,0,0,0,3
2020-02-06,FR,France,Limousin,FR-L,2,0,0,0,0,0
2020-02-07,FR,France,Limousin,FR-L,4,0,0,0,67,3
2020-02-08,FR,France,Limousin,FR-L,6,0,100,0,0,3
2020-02-09,FR,France,Limousin,FR-L,4,0,0,0,0,3
2020-02-10,FR,France,Limousin,FR-L,4,0,0,0,0,5
2020-02-11,FR,France,Limousin,FR-L,4,0,0,0,0,6
2020-02-12,FR,France,Limousin,FR-L,2,0,0,0,0,0
2020-02-13,FR,France,Limousin,FR-L,4,0,0,0,0,0
2020-02-14,FR,France,Limousin,FR-L,2,0,0,0,0,3
2020-02-15,FR,France,Limousin,FR-L,4,0,0,0,0,3
2020-02-16,FR,France,Limousin,FR-L,4,0,0,0,0,0
2020-02-17,FR,France,Limousin,FR-L,4,0,0,0,0,0
2020-02-18,FR,France,Limousin,FR-L,2,0,0,0,0,0
2020-02-19,FR,France,Limousin,FR-L,2,0,82,23,0,3
2020-02-20,FR,France,Limousin,FR-L,2,3,0,0,0,3
2020-02-21,FR,France,Limousin,FR-L,2,0,0,0,0,0
2020-02-22,FR,France,Limousin,FR-L,4,3,0,0,0,0
2020-02-23,FR,France,Limousin,FR-L,7,0,0,0,0,9
2020-02-24,FR,France,Limousin,FR-L,4,3,0,0,0,8
2020-02-25,FR,France,Limousin,FR-L,12,0,0,0,0,16
2020-02-26,FR,France,Limousin,FR-L,10,5,0,0,0,13
2020-02-27,FR,France,Limousin,FR-L,14,6,0,0,0,19
2020-02-28,FR,France,Limousin,FR-L,21,3,0,0,0,17
2020-02-29,FR,France,Limousin,FR-L,17,3,0,0,0,15
2020-03-01,FR,France,Limousin,FR-L,24,0,0,25,0,21
2020-03-02,FR,France,Limousin,FR-L,23,3,0,0,0,3
2020-03-03,FR,France,Limousin,FR-L,19,8,0,0,0,11
2020-03-04,FR,France,Limousin,FR-L,22,0,0,0,0,0
2020-03-05,FR,France,Limousin,FR-L,22,0,0,0,0,14
2020-03-06,FR,France,Limousin,FR-L,34,8,0,23,0,14
2020-03-07,FR,France,Limousin,FR-L,31,3,0,0,0,6
2020-03-08,FR,France,Limousin,FR-L,44,14,0,47,0,3
2020-03-09,FR,France,Limousin,FR-L,46,21,0,22,0,0
2020-03-10,FR,France,Limousin,FR-L,38,13,0,0,0,5
2020-03-11,FR,France,Limousin,FR-L,39,32,0,0,0,5
2020-03-12,FR,France,Limousin,FR-L,62,27,0,0,0,3
2020-03-13,FR,France,Limousin,FR-L,73,29,0,24,0,3
2020-03-14,FR,France,Limousin,FR-L,67,59,0,100,0,20
2020-03-15,FR,France,Limousin,FR-L,86,36,0,0,0,22
2020-03-16,FR,France,Limousin,FR-L,79,67,0,19,0,20
2020-03-17,FR,France,Limousin,FR-L,73,72,0,20,0,18
2020-03-18,FR,France,Limousin,FR-L,100,62,0,42,0,22
2020-03-19,FR,France,Limousin,FR-L,65,56,0,0,0,13
2020-03-20,FR,France,Limousin,FR-L,64,74,0,21,0,37
2020-03-21,FR,France,Limousin,FR-L,60,74,0,0,0,40
2020-03-22,FR,France,Limousin,FR-L,61,69,0,0,55,45
2020-03-23,FR,France,Limousin,FR-L,48,75,0,74,0,24
2020-03-24,FR,France,Limousin,FR-L,51,56,0,0,0,19
2020-03-25,FR,France,Limousin,FR-L,46,96,0,41,0,31
2020-03-26,FR,France,Limousin,FR-L,37,100,0,21,0,19
2020-03-27,FR,France,Limousin,FR-L,41,74,0,20,0,9
2020-03-28,FR,France,Limousin,FR-L,46,87,0,0,0,17
2020-03-29,FR,France,Limousin,FR-L,37,55,0,21,0,12
2020-03-30,FR,France,Limousin,FR-L,26,43,0,0,0,13
2020-03-31,FR,France,Limousin,FR-L,29,85,0,0,0,11
2020-04-01,FR,France,Limousin,FR-L,25,58,0,0,100,19
2020-04-02,FR,France,Limousin,FR-L,33,65,0,0,0,26
2020-04-03,FR,France,Limousin,FR-L,44,58,0,0,0,19
2020-04-04,FR,France,Limousin,FR-L,44,81,0,24,0,100
2020-04-05,FR,France,Limousin,FR-L,40,59,0,0,56,70
2020-01-01,FR,France,Lorraine,FR-M,0,0,0,29,0,1
2020-01-02,FR,France,Lorraine,FR-M,0,0,0,0,0,0
2020-01-03,FR,France,Lorraine,FR-M,0,0,0,0,0,1
2020-01-04,FR,France,Lorraine,FR-M,0,0,0,53,0,5
2020-01-05,FR,France,Lorraine,FR-M,0,0,60,0,0,5
2020-01-06,FR,France,Lorraine,FR-M,0,0,0,0,0,2
2020-01-07,FR,France,Lorraine,FR-M,0,0,0,0,0,2
2020-01-08,FR,France,Lorraine,FR-M,0,0,0,0,0,3
2020-01-09,FR,France,Lorraine,FR-M,0,0,0,52,0,5
2020-01-10,FR,France,Lorraine,FR-M,0,0,0,0,0,2
2020-01-11,FR,France,Lorraine,FR-M,0,0,0,53,0,3
2020-01-12,FR,France,Lorraine,FR-M,0,0,0,0,53,4
2020-01-13,FR,France,Lorraine,FR-M,0,0,0,23,0,2
2020-01-14,FR,France,Lorraine,FR-M,0,0,0,23,0,2
2020-01-15,FR,France,Lorraine,FR-M,0,0,0,26,0,4
2020-01-16,FR,France,Lorraine,FR-M,0,0,0,27,57,6
2020-01-17,FR,France,Lorraine,FR-M,0,0,0,0,0,4
2020-01-18,FR,France,Lorraine,FR-M,0,0,0,0,0,3
2020-01-19,FR,France,Lorraine,FR-M,0,0,0,25,0,3
2020-01-20,FR,France,Lorraine,FR-M,0,0,0,26,55,2
2020-01-21,FR,France,Lorraine,FR-M,1,0,0,27,0,2
2020-01-22,FR,France,Lorraine,FR-M,1,0,0,26,0,6
2020-01-23,FR,France,Lorraine,FR-M,2,0,0,0,0,8
2020-01-24,FR,France,Lorraine,FR-M,9,0,0,27,0,3
2020-01-25,FR,France,Lorraine,FR-M,10,0,0,27,0,8
2020-01-26,FR,France,Lorraine,FR-M,6,0,0,25,0,7
2020-01-27,FR,France,Lorraine,FR-M,7,0,0,0,0,6
2020-01-28,FR,France,Lorraine,FR-M,4,0,0,0,0,8
2020-01-29,FR,France,Lorraine,FR-M,7,0,0,0,0,2
2020-01-30,FR,France,Lorraine,FR-M,7,0,0,26,0,5
2020-01-31,FR,France,Lorraine,FR-M,6,0,0,54,0,6
2020-02-01,FR,France,Lorraine,FR-M,5,0,0,26,0,3
2020-02-02,FR,France,Lorraine,FR-M,4,0,0,0,0,2
2020-02-03,FR,France,Lorraine,FR-M,6,0,0,0,0,4
2020-02-04,FR,France,Lorraine,FR-M,3,0,0,0,0,4
2020-02-05,FR,France,Lorraine,FR-M,4,0,0,26,0,4
2020-02-06,FR,France,Lorraine,FR-M,3,0,0,27,0,3
2020-02-07,FR,France,Lorraine,FR-M,5,0,0,28,0,4
2020-02-08,FR,France,Lorraine,FR-M,6,0,0,0,0,8
2020-02-09,FR,France,Lorraine,FR-M,4,0,0,48,0,8
2020-02-10,FR,France,Lorraine,FR-M,4,0,0,24,0,5
2020-02-11,FR,France,Lorraine,FR-M,3,1,0,0,0,5
2020-02-12,FR,France,Lorraine,FR-M,2,1,0,0,0,9
2020-02-13,FR,France,Lorraine,FR-M,5,4,0,25,0,1
2020-02-14,FR,France,Lorraine,FR-M,3,3,0,0,0,4
2020-02-15,FR,France,Lorraine,FR-M,2,1,0,28,0,2
2020-02-16,FR,France,Lorraine,FR-M,2,0,0,26,0,9
2020-02-17,FR,France,Lorraine,FR-M,2,0,0,50,0,3
2020-02-18,FR,France,Lorraine,FR-M,3,0,0,0,0,10
2020-02-19,FR,France,Lorraine,FR-M,2,1,0,0,55,8
2020-02-20,FR,France,Lorraine,FR-M,2,0,0,27,0,2
2020-02-21,FR,France,Lorraine,FR-M,2,4,0,28,0,5
2020-02-22,FR,France,Lorraine,FR-M,4,4,0,27,0,3
2020-02-23,FR,France,Lorraine,FR-M,9,0,0,26,0,9
2020-02-24,FR,France,Lorraine,FR-M,12,1,0,25,53,11
2020-02-25,FR,France,Lorraine,FR-M,18,7,0,24,0,21
2020-02-26,FR,France,Lorraine,FR-M,21,2,0,0,0,18
2020-02-27,FR,France,Lorraine,FR-M,21,5,0,24,0,17
2020-02-28,FR,France,Lorraine,FR-M,25,5,0,26,0,9
2020-02-29,FR,France,Lorraine,FR-M,30,2,0,0,0,13
2020-03-01,FR,France,Lorraine,FR-M,30,7,0,24,0,11
2020-03-02,FR,France,Lorraine,FR-M,35,8,0,24,0,12
2020-03-03,FR,France,Lorraine,FR-M,35,9,0,25,0,9
2020-03-04,FR,France,Lorraine,FR-M,29,11,0,24,0,8
2020-03-05,FR,France,Lorraine,FR-M,33,13,0,24,0,7
2020-03-06,FR,France,Lorraine,FR-M,43,10,0,0,0,10
2020-03-07,FR,France,Lorraine,FR-M,35,11,61,0,0,7
2020-03-08,FR,France,Lorraine,FR-M,41,12,0,25,0,7
2020-03-09,FR,France,Lorraine,FR-M,44,21,0,0,0,7
2020-03-10,FR,France,Lorraine,FR-M,45,14,0,0,0,7
2020-03-11,FR,France,Lorraine,FR-M,42,18,0,0,0,12
2020-03-12,FR,France,Lorraine,FR-M,72,34,0,48,51,8
2020-03-13,FR,France,Lorraine,FR-M,81,55,62,52,0,13
2020-03-14,FR,France,Lorraine,FR-M,92,59,0,50,0,14
2020-03-15,FR,France,Lorraine,FR-M,100,74,0,23,0,22
2020-03-16,FR,France,Lorraine,FR-M,94,79,100,21,0,36
2020-03-17,FR,France,Lorraine,FR-M,79,95,0,41,0,32
2020-03-18,FR,France,Lorraine,FR-M,98,91,0,0,0,25
2020-03-19,FR,France,Lorraine,FR-M,66,64,0,67,0,26
2020-03-20,FR,France,Lorraine,FR-M,61,79,0,0,0,41
2020-03-21,FR,France,Lorraine,FR-M,60,68,53,90,0,38
2020-03-22,FR,France,Lorraine,FR-M,60,70,0,23,49,29
2020-03-23,FR,France,Lorraine,FR-M,49,76,0,38,0,18
2020-03-24,FR,France,Lorraine,FR-M,50,94,49,41,0,20
2020-03-25,FR,France,Lorraine,FR-M,45,100,48,61,0,14
2020-03-26,FR,France,Lorraine,FR-M,40,98,0,82,0,24
2020-03-27,FR,France,Lorraine,FR-M,42,91,48,0,43,25
2020-03-28,FR,France,Lorraine,FR-M,46,81,56,94,100,25
2020-03-29,FR,France,Lorraine,FR-M,41,96,0,22,0,22
2020-03-30,FR,France,Lorraine,FR-M,33,79,47,100,42,25
2020-03-31,FR,France,Lorraine,FR-M,30,63,47,20,0,20
2020-04-01,FR,France,Lorraine,FR-M,35,73,0,20,0,19
2020-04-02,FR,France,Lorraine,FR-M,32,92,0,20,0,26
2020-04-03,FR,France,Lorraine,FR-M,46,84,0,60,0,28
2020-04-04,FR,France,Lorraine,FR-M,44,79,0,24,0,100
2020-04-05,FR,France,Lorraine,FR-M,47,70,0,0,0,82
2020-01-01,FR,France,Lower Normandy,FR-P,0,0,0,0,0,4
2020-01-02,FR,France,Lower Normandy,FR-P,0,0,0,0,0,5
2020-01-03,FR,France,Lower Normandy,FR-P,0,0,0,0,0,3
2020-01-04,FR,France,Lower Normandy,FR-P,0,0,0,0,0,0
2020-01-05,FR,France,Lower Normandy,FR-P,0,0,0,29,0,7
2020-01-06,FR,France,Lower Normandy,FR-P,0,0,0,0,0,2
2020-01-07,FR,France,Lower Normandy,FR-P,0,0,0,0,0,2
2020-01-08,FR,France,Lower Normandy,FR-P,0,0,0,27,0,3
2020-01-09,FR,France,Lower Normandy,FR-P,0,0,0,0,0,3
2020-01-10,FR,France,Lower Normandy,FR-P,0,0,0,0,0,5
2020-01-11,FR,France,Lower Normandy,FR-P,0,0,0,0,0,7
2020-01-12,FR,France,Lower Normandy,FR-P,0,0,0,29,0,9
2020-01-13,FR,France,Lower Normandy,FR-P,0,0,0,25,0,6
2020-01-14,FR,France,Lower Normandy,FR-P,0,0,0,0,0,4
2020-01-15,FR,France,Lower Normandy,FR-P,0,0,0,57,0,5
2020-01-16,FR,France,Lower Normandy,FR-P,0,0,0,0,0,4
2020-01-17,FR,France,Lower Normandy,FR-P,0,0,0,0,0,2
2020-01-18,FR,France,Lower Normandy,FR-P,0,0,0,0,0,0
2020-01-19,FR,France,Lower Normandy,FR-P,0,0,0,0,0,4
2020-01-20,FR,France,Lower Normandy,FR-P,0,0,0,28,0,3
2020-01-21,FR,France,Lower Normandy,FR-P,1,0,0,0,0,2
2020-01-22,FR,France,Lower Normandy,FR-P,0,0,0,29,0,3
2020-01-23,FR,France,Lower Normandy,FR-P,1,0,0,0,0,0
2020-01-24,FR,France,Lower Normandy,FR-P,8,0,0,0,0,5
2020-01-25,FR,France,Lower Normandy,FR-P,10,0,0,0,0,4
2020-01-26,FR,France,Lower Normandy,FR-P,5,0,0,0,0,2
2020-01-27,FR,France,Lower Normandy,FR-P,7,0,0,0,0,3
2020-01-28,FR,France,Lower Normandy,FR-P,5,0,0,28,0,5
2020-01-29,FR,France,Lower Normandy,FR-P,7,0,0,0,0,2
2020-01-30,FR,France,Lower Normandy,FR-P,14,0,0,0,0,2
2020-01-31,FR,France,Lower Normandy,FR-P,8,0,0,0,100,2
2020-02-01,FR,France,Lower Normandy,FR-P,6,0,0,60,0,4
2020-02-02,FR,France,Lower Normandy,FR-P,3,0,0,0,0,3
2020-02-03,FR,France,Lower Normandy,FR-P,2,0,0,25,0,3
2020-02-04,FR,France,Lower Normandy,FR-P,2,0,0,0,0,7
2020-02-05,FR,France,Lower Normandy,FR-P,3,0,0,0,0,2
2020-02-06,FR,France,Lower Normandy,FR-P,4,0,0,0,0,6
2020-02-07,FR,France,Lower Normandy,FR-P,3,0,0,0,0,5
2020-02-08,FR,France,Lower Normandy,FR-P,5,0,0,0,0,5
2020-02-09,FR,France,Lower Normandy,FR-P,5,0,0,56,0,5
2020-02-10,FR,France,Lower Normandy,FR-P,4,0,0,28,0,3
2020-02-11,FR,France,Lower Normandy,FR-P,5,0,0,57,0,5
2020-02-12,FR,France,Lower Normandy,FR-P,2,0,0,28,0,0
2020-02-13,FR,France,Lower Normandy,FR-P,4,0,0,58,0,3
2020-02-14,FR,France,Lower Normandy,FR-P,4,0,0,57,0,3
2020-02-15,FR,France,Lower Normandy,FR-P,4,0,0,0,0,0
2020-02-16,FR,France,Lower Normandy,FR-P,2,0,0,0,0,5
2020-02-17,FR,France,Lower Normandy,FR-P,2,0,0,28,0,2
2020-02-18,FR,France,Lower Normandy,FR-P,2,0,0,0,0,5
2020-02-19,FR,France,Lower Normandy,FR-P,2,0,0,56,0,3
2020-02-20,FR,France,Lower Normandy,FR-P,4,0,0,0,95,3
2020-02-21,FR,France,Lower Normandy,FR-P,3,2,0,0,0,0
2020-02-22,FR,France,Lower Normandy,FR-P,3,2,0,31,0,4
2020-02-23,FR,France,Lower Normandy,FR-P,10,2,0,30,0,13
2020-02-24,FR,France,Lower Normandy,FR-P,16,4,100,0,0,2
2020-02-25,FR,France,Lower Normandy,FR-P,16,2,0,28,0,22
2020-02-26,FR,France,Lower Normandy,FR-P,14,4,0,55,0,7
2020-02-27,FR,France,Lower Normandy,FR-P,16,2,0,0,0,17
2020-02-28,FR,France,Lower Normandy,FR-P,25,6,0,0,0,7
2020-02-29,FR,France,Lower Normandy,FR-P,29,2,0,29,0,7
2020-03-01,FR,France,Lower Normandy,FR-P,31,10,0,0,0,9
2020-03-02,FR,France,Lower Normandy,FR-P,32,13,0,27,0,10
2020-03-03,FR,France,Lower Normandy,FR-P,30,4,0,0,0,5
2020-03-04,FR,France,Lower Normandy,FR-P,29,9,0,0,0,13
2020-03-05,FR,France,Lower Normandy,FR-P,47,4,0,26,0,5
2020-03-06,FR,France,Lower Normandy,FR-P,39,9,0,28,0,10
2020-03-07,FR,France,Lower Normandy,FR-P,38,8,0,0,0,11
2020-03-08,FR,France,Lower Normandy,FR-P,38,11,0,0,0,7
2020-03-09,FR,France,Lower Normandy,FR-P,42,2,0,26,0,3
2020-03-10,FR,France,Lower Normandy,FR-P,41,9,0,0,0,8
2020-03-11,FR,France,Lower Normandy,FR-P,50,12,0,0,0,9
2020-03-12,FR,France,Lower Normandy,FR-P,78,35,0,26,0,13
2020-03-13,FR,France,Lower Normandy,FR-P,85,54,0,28,0,14
2020-03-14,FR,France,Lower Normandy,FR-P,98,67,100,56,0,7
2020-03-15,FR,France,Lower Normandy,FR-P,100,74,90,76,0,15
2020-03-16,FR,France,Lower Normandy,FR-P,93,83,0,47,0,27
2020-03-17,FR,France,Lower Normandy,FR-P,87,87,0,0,0,14
2020-03-18,FR,France,Lower Normandy,FR-P,100,75,0,24,0,16
2020-03-19,FR,France,Lower Normandy,FR-P,63,76,0,0,0,35
2020-03-20,FR,France,Lower Normandy,FR-P,63,58,0,22,0,57
2020-03-21,FR,France,Lower Normandy,FR-P,64,92,0,0,0,45
2020-03-22,FR,France,Lower Normandy,FR-P,65,77,92,78,0,34
2020-03-23,FR,France,Lower Normandy,FR-P,54,67,0,0,0,45
2020-03-24,FR,France,Lower Normandy,FR-P,55,100,0,47,79,19
2020-03-25,FR,France,Lower Normandy,FR-P,60,99,0,46,0,18
2020-03-26,FR,France,Lower Normandy,FR-P,49,100,0,23,0,15
2020-03-27,FR,France,Lower Normandy,FR-P,45,84,0,22,0,17
2020-03-28,FR,France,Lower Normandy,FR-P,45,81,0,0,0,17
2020-03-29,FR,France,Lower Normandy,FR-P,47,63,0,100,83,26
2020-03-30,FR,France,Lower Normandy,FR-P,34,67,0,22,0,29
2020-03-31,FR,France,Lower Normandy,FR-P,39,65,0,0,0,21
2020-04-01,FR,France,Lower Normandy,FR-P,40,81,81,23,0,22
2020-04-02,FR,France,Lower Normandy,FR-P,38,64,0,22,0,26
2020-04-03,FR,France,Lower Normandy,FR-P,53,51,0,0,0,23
2020-04-04,FR,France,Lower Normandy,FR-P,56,55,0,0,0,100
2020-04-05,FR,France,Lower Normandy,FR-P,54,51,0,0,0,84
2020-01-01,FR,France,Midi-Pyrénées,FR-N,0,0,0,19,0,2
2020-01-02,FR,France,Midi-Pyrénées,FR-N,0,0,0,16,0,1
2020-01-03,FR,France,Midi-Pyrénées,FR-N,0,0,0,0,47,3
2020-01-04,FR,France,Midi-Pyrénées,FR-N,0,0,0,0,0,2
2020-01-05,FR,France,Midi-Pyrénées,FR-N,0,0,0,32,0,4
2020-01-06,FR,France,Midi-Pyrénées,FR-N,0,0,0,15,0,3
2020-01-07,FR,France,Midi-Pyrénées,FR-N,0,0,0,15,45,5
2020-01-08,FR,France,Midi-Pyrénées,FR-N,0,0,0,42,0,4
2020-01-09,FR,France,Midi-Pyrénées,FR-N,0,0,0,0,0,7
2020-01-10,FR,France,Midi-Pyrénées,FR-N,0,0,0,0,0,6
2020-01-11,FR,France,Midi-Pyrénées,FR-N,0,0,0,16,0,1
2020-01-12,FR,France,Midi-Pyrénées,FR-N,0,0,0,16,0,6
2020-01-13,FR,France,Midi-Pyrénées,FR-N,0,0,0,13,0,2
2020-01-14,FR,France,Midi-Pyrénées,FR-N,0,0,0,0,0,4
2020-01-15,FR,France,Midi-Pyrénées,FR-N,0,0,0,0,0,3
2020-01-16,FR,France,Midi-Pyrénées,FR-N,0,0,0,0,0,1
2020-01-17,FR,France,Midi-Pyrénées,FR-N,0,0,0,15,0,1
2020-01-18,FR,France,Midi-Pyrénées,FR-N,0,0,0,0,100,5
2020-01-19,FR,France,Midi-Pyrénées,FR-N,0,0,0,31,0,2
2020-01-20,FR,France,Midi-Pyrénées,FR-N,0,0,0,0,0,1
2020-01-21,FR,France,Midi-Pyrénées,FR-N,1,0,0,15,0,5
2020-01-22,FR,France,Midi-Pyrénées,FR-N,1,0,0,0,0,6
2020-01-23,FR,France,Midi-Pyrénées,FR-N,2,0,46,29,0,5
2020-01-24,FR,France,Midi-Pyrénées,FR-N,7,0,0,47,0,5
2020-01-25,FR,France,Midi-Pyrénées,FR-N,9,0,0,33,0,8
2020-01-26,FR,France,Midi-Pyrénées,FR-N,6,0,0,15,0,7
2020-01-27,FR,France,Midi-Pyrénées,FR-N,6,0,0,100,0,4
2020-01-28,FR,France,Midi-Pyrénées,FR-N,9,0,0,0,0,8
2020-01-29,FR,France,Midi-Pyrénées,FR-N,8,0,0,0,0,5
2020-01-30,FR,France,Midi-Pyrénées,FR-N,9,0,47,15,0,10
2020-01-31,FR,France,Midi-Pyrénées,FR-N,8,0,0,16,0,5
2020-02-01,FR,France,Midi-Pyrénées,FR-N,5,0,0,16,0,6
2020-02-02,FR,France,Midi-Pyrénées,FR-N,4,0,0,0,0,7
2020-02-03,FR,France,Midi-Pyrénées,FR-N,4,0,44,14,42,6
2020-02-04,FR,France,Midi-Pyrénées,FR-N,4,0,0,0,0,5
2020-02-05,FR,France,Midi-Pyrénées,FR-N,3,0,0,0,0,6
2020-02-06,FR,France,Midi-Pyrénées,FR-N,4,0,49,31,0,3
2020-02-07,FR,France,Midi-Pyrénées,FR-N,4,0,0,16,0,6
2020-02-08,FR,France,Midi-Pyrénées,FR-N,5,0,0,51,0,8
2020-02-09,FR,France,Midi-Pyrénées,FR-N,6,0,0,17,0,10
2020-02-10,FR,France,Midi-Pyrénées,FR-N,5,0,0,30,0,4
2020-02-11,FR,France,Midi-Pyrénées,FR-N,3,1,0,15,0,7
2020-02-12,FR,France,Midi-Pyrénées,FR-N,4,0,0,0,0,5
2020-02-13,FR,France,Midi-Pyrénées,FR-N,4,1,0,0,0,4
2020-02-14,FR,France,Midi-Pyrénées,FR-N,3,1,100,0,0,4
2020-02-15,FR,France,Midi-Pyrénées,FR-N,3,2,0,0,0,4
2020-02-16,FR,France,Midi-Pyrénées,FR-N,3,0,0,0,0,5
2020-02-17,FR,France,Midi-Pyrénées,FR-N,3,1,0,15,0,4
2020-02-18,FR,France,Midi-Pyrénées,FR-N,3,1,0,0,0,3
2020-02-19,FR,France,Midi-Pyrénées,FR-N,2,1,0,0,0,4
2020-02-20,FR,France,Midi-Pyrénées,FR-N,3,1,0,31,0,1
2020-02-21,FR,France,Midi-Pyrénées,FR-N,2,1,0,0,48,6
2020-02-22,FR,France,Midi-Pyrénées,FR-N,5,2,0,17,0,5
2020-02-23,FR,France,Midi-Pyrénées,FR-N,9,1,0,0,0,10
2020-02-24,FR,France,Midi-Pyrénées,FR-N,11,3,0,15,44,14
2020-02-25,FR,France,Midi-Pyrénées,FR-N,13,1,0,14,0,18
2020-02-26,FR,France,Midi-Pyrénées,FR-N,18,2,0,0,0,11
2020-02-27,FR,France,Midi-Pyrénées,FR-N,21,4,0,0,0,12
2020-02-28,FR,France,Midi-Pyrénées,FR-N,27,5,0,59,0,18
2020-02-29,FR,France,Midi-Pyrénées,FR-N,27,1,0,30,0,8
2020-03-01,FR,France,Midi-Pyrénées,FR-N,26,6,0,0,45,13
2020-03-02,FR,France,Midi-Pyrénées,FR-N,28,5,0,13,0,9
2020-03-03,FR,France,Midi-Pyrénées,FR-N,25,7,0,14,0,11
2020-03-04,FR,France,Midi-Pyrénées,FR-N,26,5,0,0,41,8
2020-03-05,FR,France,Midi-Pyrénées,FR-N,32,8,0,0,0,9
2020-03-06,FR,France,Midi-Pyrénées,FR-N,35,11,0,28,0,6
2020-03-07,FR,France,Midi-Pyrénées,FR-N,32,7,0,0,0,7
2020-03-08,FR,France,Midi-Pyrénées,FR-N,36,7,0,31,0,6
2020-03-09,FR,France,Midi-Pyrénées,FR-N,35,15,43,0,0,7
2020-03-10,FR,France,Midi-Pyrénées,FR-N,34,11,90,14,0,6
2020-03-11,FR,France,Midi-Pyrénées,FR-N,43,18,0,0,0,6
2020-03-12,FR,France,Midi-Pyrénées,FR-N,70,28,0,0,0,8
2020-03-13,FR,France,Midi-Pyrénées,FR-N,80,58,0,60,0,10
2020-03-14,FR,France,Midi-Pyrénées,FR-N,91,51,50,31,0,20
2020-03-15,FR,France,Midi-Pyrénées,FR-N,100,66,0,56,43,23
2020-03-16,FR,France,Midi-Pyrénées,FR-N,91,81,0,37,0,26
2020-03-17,FR,France,Midi-Pyrénées,FR-N,79,100,79,50,38,29
2020-03-18,FR,France,Midi-Pyrénées,FR-N,90,75,43,41,0,38
2020-03-19,FR,France,Midi-Pyrénées,FR-N,66,70,44,0,0,30
2020-03-20,FR,France,Midi-Pyrénées,FR-N,67,82,0,41,0,43
2020-03-21,FR,France,Midi-Pyrénées,FR-N,63,95,48,76,0,44
2020-03-22,FR,France,Midi-Pyrénées,FR-N,62,84,0,44,0,40
2020-03-23,FR,France,Midi-Pyrénées,FR-N,55,80,0,47,0,34
2020-03-24,FR,France,Midi-Pyrénées,FR-N,54,82,0,39,80,36
2020-03-25,FR,France,Midi-Pyrénées,FR-N,46,84,0,26,40,28
2020-03-26,FR,France,Midi-Pyrénées,FR-N,44,95,0,13,0,26
2020-03-27,FR,France,Midi-Pyrénées,FR-N,44,95,81,0,39,21
2020-03-28,FR,France,Midi-Pyrénées,FR-N,45,92,47,89,90,26
2020-03-29,FR,France,Midi-Pyrénées,FR-N,40,78,0,14,43,23
2020-03-30,FR,France,Midi-Pyrénées,FR-N,36,65,0,25,75,23
2020-03-31,FR,France,Midi-Pyrénées,FR-N,36,79,0,13,38,26
2020-04-01,FR,France,Midi-Pyrénées,FR-N,34,76,81,38,0,26
2020-04-02,FR,France,Midi-Pyrénées,FR-N,33,71,0,13,39,31
2020-04-03,FR,France,Midi-Pyrénées,FR-N,42,88,0,27,41,29
2020-04-04,FR,France,Midi-Pyrénées,FR-N,47,69,0,46,0,100
2020-04-05,FR,France,Midi-Pyrénées,FR-N,45,84,48,46,0,93
2020-01-01,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,22,0,3
2020-01-02,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,18,0,3
2020-01-03,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,18,0,3
2020-01-04,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,39,0,3
2020-01-05,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,19,0,7
2020-01-06,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,18,0,2
2020-01-07,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,17,52,2
2020-01-08,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,16,0,4
2020-01-09,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,33,0,6
2020-01-10,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,34,0,4
2020-01-11,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,0,0,5
2020-01-12,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,51,0,7
2020-01-13,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,0,0,3
2020-01-14,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,43,43,5
2020-01-15,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,16,0,4
2020-01-16,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,0,0,3
2020-01-17,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,17,0,4
2020-01-18,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,0,0,7
2020-01-19,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,0,0,6
2020-01-20,FR,France,Nord-Pas-de-Calais,FR-O,0,0,0,49,0,7
2020-01-21,FR,France,Nord-Pas-de-Calais,FR-O,1,0,0,34,0,4
2020-01-22,FR,France,Nord-Pas-de-Calais,FR-O,1,0,0,16,0,3
2020-01-23,FR,France,Nord-Pas-de-Calais,FR-O,2,0,0,17,0,2
2020-01-24,FR,France,Nord-Pas-de-Calais,FR-O,10,0,0,0,0,10
2020-01-25,FR,France,Nord-Pas-de-Calais,FR-O,12,0,0,36,0,12
2020-01-26,FR,France,Nord-Pas-de-Calais,FR-O,6,0,0,68,0,11
